,artist,song_name,spotify_track_id
352,Tove Lo,Habits (Stay High),14OxJlLdcHNpgsm4DRwDOB
353,Lady Gaga,Shallow,2VxeLyX666F8uXCJ0dZF8B
354,Morgan Wallen,Talkin' Tennessee,7szRiHu6r91o2Po9GTPN4c
355,Ricky Montgomery,Line Without a Hook,5NvOZCjZaGGGL597exlQWv
356,Lil Peep,Save That Shit,64PgpLHuQK3UJ5qZ875Vei
357,The Lumineers,Cleopatra,2ToW7zhGCrVrLU4fiKj9U1
358,One Direction,Story of My Life,4nVBt6MZDDP6tRVdQTgxJg
359,Bruno Mars,24K Magic,6b8Be6ljOzmkOmFslEb23P
360,Niall Horan,This Town,0qvzXomUDJVaUboy2wMfiS
361,Chris Stapleton,Broken Halos,06gD2ZtK3Dzc1BYqWExQJJ
362,J. Cole,Neighbors,0utlOiJy2weVl9WTkcEWHy
363,American Authors,Best Day Of My Life,5Hroj5K7vLpIG4FNCRIjbP
364,21 Savage,No Heart,4gmmRb6bZJffOOiww1JGTO
365,5 Seconds of Summer,Youngblood,2iUXsYOEPhVqEBwsqP70rE
366,Tom Rosenthal,Lights Are On,4IhTXiZLKATmwhMZIb1GQN
367,Shawn Mendes,Treat You Better,3QGsuHI8jO1Rx4JWLUh9jd
368,Dominic Fike,Babydoll,7yNf9YjeO5JXUE3JEBgnYc
369,Adele,When We Were Young,7GgWAITsYJaRM3r50rfh5w
370,Lil Peep,beamer boy,16dlDlLW9Uv8lmIUvAXAjG
371,Rae Sremmurd,Come Get Her,1Ser4X0TKttOvo8bgdytTP
372,Tay-K,I <3 My Choppa,0Dk9lP1YnOqssHH0oCeq9u
373,Lukas Graham,7 Years,5kqIPrATaCc2LqxVWzQGbk
374,Sufjan Stevens,Fourth of July,5Qnrgqy1pAm9GyNQOgyVFz
375,Rae Sremmurd,Swang,6mapJIPnQ23RTAevUoE0DL
376,Justin Bieber,Love Yourself,50kpGaPAhYJ3sGmk6vplg0
377,Kodak Black,ZEZE (feat. Travis Scott & Offset),0FZ4Dmg8jJJAPJnvBIzD9z
378,Maroon 5,Sugar,2iuZJX9X9P0GKaE93xcPjk
379,Post Malone,Feeling Whitney,35r28RDot7nPE7y9K9H7l0
380,SZA,Supermodel,5wTVNpi5WDByxBgKgUE6MU
381,Kane Brown,Heaven,1HXy5I3HTWq8OvxCn0z7G7
382,Drake,Do Not Disturb,2KvHC9z14GSl4YpkNMX384
383,A$AP Rocky,"F**kin' Problems (feat. Drake, 2 Chainz & Kendrick Lamar)",4X5f3vT8MRuXF68pfjNte5
384,MC L da Vinte,Parado no Bailão,3Hb9kUdm4yf839Fle4RIdT
385,Jon Pardi,Dirt On My Boots,7f08qp3HROTkfrtNpiYGGo
386,Twenty One Pilots,Heathens,6i0V12jOa3mr6uu4WYhUBr
387,Post Malone,Candy Paint,32lItqlMi4LBhb4k0BaSaC
388,Future,Low Life (feat. The Weeknd),7EiZI6JVHllARrX9PUvAdX
389,Mac DeMarco,Watching Him Fade Away,2QzKAF0y1BQhxwg8N05Uog
390,Cardi B,I Like It,58q2HKrzhC3ozto2nDdN4z
391,Idina Menzel,"Let It Go - From ""Frozen""/Soundtrack Version",0qcr5FMsEO85NAQjrlDRKo
392,Logic,1-800-273-8255,5tz69p7tJuGPeMGwNTxYuV
393,SZA,Drew Barrymore,06u5LrUpbosQlQ1QJFhPpG
394,Lauv,I Like Me Better,0EcQcdcbQeVJn9fknj44Be
395,Khalid,8TEEN,5bgwqaRSS3M8WHWruHgSL5
396,Disclosure,Latch,1DunhgeZSEgWiIYbHqXl0c
397,Tay-K,M.... She Wrote,1WRzux3cJRM9xRNN99QKgR
398,Kodak Black,Roll in Peace (feat. XXXTENTACION),40oKW22ZNNkEdZLJTScaQI
399,Mitski,Nobody,2P5yIMu2DNeMXTyOANKS6k
400,Tee Grizzley,From The D To The A (feat. Lil Yachty),2NyrXRn4tancYPW6JwtTl2
401,Playboi Carti,wokeuplikethis*,59J5nzL1KniFHnU120dQzt
402,Hozier,Like Real People Do,57V4uc2b2diZ4RPHXWecb9
403,The Weeknd,Acquainted,7uJH0YdSZL6psjxI6Xy08b
404,Mitski,Me and My Husband,3pANfZVFdtuVnJsE6xa5Ox
405,Miguel,Sky Walker (feat. Travis Scott),5WoaF1B5XIEnWfmb5NZikf
406,Tyler Childers,Whitehouse Road,0fbR95FEaJUxiQYaqZZukv
407,Ariana Grande,Last Christmas,5xDrO9DEDJGUQGfyoHvgDJ
408,Lil Uzi Vert,Neon Guts (feat. Pharrell Williams),1MJErNPIQUoEMu4YUUmecm
409,Imagine Dragons,Natural,2FY7b99s15jUprqC0M5NCT
410,Post Malone,Psycho (feat. Ty Dolla $ign),3swc6WTsr7rl9DqQKQA55C
411,Xavier Wulf,Psycho Pass,3kZAm2TC74lBJFPDoV40Qc
412,Her's,What Once Was,1XrSjpNe49IiygZfzb74pk
413,5 Seconds of Summer,She Looks So Perfect,1gugDOSMREb34Xo0c1PlxM
414,Tyler Childers,Follow You To Virgie (OurVinyl Sessions),4Oz6xl8qhJTdjYZeT98V4m
415,WILLIS,I Think I Like When It Rains,5S5u0EWtlblH00iTNExZ6X
416,Key Glock,Russian Cream,03ThZweiBWFP8tOGsk6QMO
417,BONES,HDMI,7I4ibsZgwuf46g0xHuTC8s
418,Kanye West,All Mine,3U21A07gAloCc4P7J8rxcn
419,Frank Ocean,Self Control,5GUYJTQap5F3RDQiCOJhrS
420,Imagine Dragons,Whatever It Takes,6Qn5zhYkTa37e91HC1D7lb
421,Calvin Harris,This Is What You Came For,0azC730Exh71aQlOt9Zj3y
422,Drake,Jungle,7JXZq0JgG2zTrSOAgY8VMC
423,NF,Lie,07FkzikE6FuHIa8Ma7zJGc
424,Pastel Ghost,Dark Beach,5QmdK8QFbY8TLVKPuJzexD
425,Lorde,Royals,2dLLR6qlu5UJ5gk0dKz0h3
426,DNCE,Cake By The Ocean,76hfruVvmfQbw0eYn1nmeC
427,Aminé,Caroline,5hTpBe8h35rJ67eAWHQsJx
428,Chord Overstreet,Hold On,5vjLSffimiIP26QG5WcN2K
429,Kodaline,All I Want,0NlGoUyOJSuSHmngoibVAs
430,Justin Timberlake,"CAN'T STOP THE FEELING! (from DreamWorks Animation's ""TROLLS"")",1WkMMavIMc4JZ8cfMmxHkI
431,$uicideboy$,Carrollton,2XSrt1dcuOXPgl3B4bxmBz
432,Crafting Audio,Cabin Noise Focus,3kxUcpFquT4ZdvJC1Nyu5q
433,Chase Atlantic,Consume (feat. Goon Des Garcons),0X2bh8NVQ8svDQIn2AdCbW
434,Lee Brice,Rumor,56eGOeSsqdg3FLxdo83TwV
435,Mild High Club,Homage,7DcJ6fEBb7BaKuYKTwiDxK
436,Mac DeMarco,Moonlight on the River,2fhOljbX79loRcdl47SFye
437,Kane Brown,What Ifs (feat. Lauren Alaina),7zVCrzzEJU7u24sbJPXA5W
438,The Neighbourhood,Reflections,2xql0pid3EUwW38AsywxhV
439,Kina,Get You The Moon (feat. Snøw),4ZLzoOkj0MPWrTLvooIuaa
440,Future,Fine China,5274I4mUMnYczyeXkGDWZN
441,Melanie Martinez,Pacify Her,360Wr96ywrCQq4kTAJ8Pq6
442,XXXTENTACION,changes,7AFASza1mXqntmGtbxXprO
443,Current Joys,Blondie,7sIx70dGj3VBiHWr0KZXfD
444,Migos,Bad and Boujee (feat. Lil Uzi Vert),0M9ydKzuF3oZTfYYPfaGX1
445,Nicki Minaj,Only,4MRT0dDbhqFKl67WzhUbSw
446,XXXTENTACION,Carry On,2yZax79pOrYuyIFVW2cZY2
447,J. Cole,G.O.M.D,0Thqjtu54vKMP06pwZkAWp
448,Fetty Wap,679 (feat. Remy Boyz),5NQbUaeTEOGdD6hHcre0dZ
449,The 1975,Somebody Else,5hc71nKsUgtwQ3z52KEKQk
450,Shawn Mendes,Mercy,0AS63m1wHv9n4VVRizK6Hc
451,Rex Orange County,Best Friend,3rPtS4nfpy7PsARctAWpzd
452,Migos,Walk It Talk It,6n4U3TlzUGhdSFbUUhTvLP
453,A Boogie Wit da Hoodie,Swervin (feat. 6ix9ine),1wJRveJZLSb1rjhnUHQiv6
454,Taylor Swift,Look What You Made Me Do,1P17dC1amhFzptugyAO7Il
455,Meghan Trainor,NO,0l0CvurVUrr2w3Jj1hOVFc
456,Chase Atlantic,Into It,4HwDCXsMBC7SUdp2WT4MZP
457,Avenged Sevenfold,Hail to the King,5anCkDvJ17aznvK5TED5uo
458,benny blanco,Eastside (with Halsey & Khalid),7FGq80cy8juXBCD2nrqdWU
459,Mac Miller,Come Back to Earth,01z2fBGB8Hl3Jd3zXe4IXR
460,The Lumineers,Sleep On The Floor,5MMZJtHOiH1RmQSSe3DJdg
461,Luke Combs,One Number Away,4gB7HrYHbJVJ5RFOjxmoq4
462,Kodak Black,Tunnel Vision,4Q3N4Ct4zCuIHuZ65E3BD4
463,Maroon 5,Animals,2bL2gyO6kBdLkNSkxXNh6x
464,Sia,Santa's Coming for Us,1N1ZpYUJc9fwrqk53FGgWv
465,Coldplay,A Sky Full of Stars,0FDzzruyVECATHXKHFs9eJ
466,Aminé,REEL IT IN,5qHirGR7M9tdm6C17DlzSY
467,Clairo,Flaming Hot Cheetos,1F6IbA7di42uPc3cff8PXV
468,Bad Bunny,Si Estuviésemos Juntos,35wvL50xvKpCHEJPxLOLPI
469,$uicideboy$,2nd Hand,3YeQsJs1FdLI3w0BqWwpmk
470,James Arthur,Train Wreck,55Am8neGJkdj2ADaM3aw5H
471,Billie Eilish,watch,7eB1V5LvAdxCc7brfGhRRo
472,Wiz Khalifa,See You Again (feat. Charlie Puth),2JzZzZUQj3Qff7wapcbKjc
473,NF,If You Want Love,3i5qVV8azKqGFK4Gzdt5YS
474,Calum Scott,Dancing On My Own,2BOqDYLOJBiMOXShCV1neZ
475,Cody Fry,I Hear a Symphony,4ZHGRFGwjnEIXHG2FhcDPv
476,Meghan Trainor,Like I'm Gonna Lose You (feat. John Legend),2YlZnw2ikdb837oKMKjBkW
477,SZA,Garden (Say It Like Dat),19woxaSpjOefa2JnAOoqW5
478,Justin Bieber,Sorry,09CtPGIpYB4BrO8qb1RGsF
479,Auli'i Cravalho,How Far I'll Go,6mb6lVLNrcUgLnEN8QnDJd
480,Ariana Grande,Into You,63y6xWR4gXz7bnUGOk8iI6
481,Lil Yachty,Yacht Club (feat. Juice WRLD),5R2rsbwCDXORX2tLfprRmM
482,YNW Melly,772 Love,230wNo1dnexltKYQbsW7oD
483,Doja Cat,Wine Pon You (feat. Konshens),2s4AcE9n80mSHl87lp4gIm
484,Lonely God,Marlboro Nights,755inykyaG4w22GWAsA3MX
485,"Tyler, The Creator",911 / Mr. Lonely (feat. Frank Ocean & Steve Lacy),4bEcoz1OcfMgUbp2ft8ieQ
486,Granular,White Noise - 145 hz,6H4B9gJD6eQlNoEh8q85pP
487,6LACK,Pretty Little Fears (feat. J. Cole),4at3d5QWnlibMVN75ECDrp
488,Cuco,Lover Is a Day,1ucnuV88gFTfR3BalmznDk
489,Post Malone,Stay,4H7WNRErSbONkM06blBoGc
490,Ski Mask The Slump God,Take A Step Back,2gQYziDV5cSTRSqr6akzi5
491,XXXTENTACION,RIP Roach,658I1uDnmLSiltFCf98AWE
492,Drake,Hotline Bling,0wwPcA6wtMf6HUMpIRdeP7
493,Lana Del Rey,The Other Woman,1KuVEZR4xuQVNr1KkanAV4
494,Mt. Joy,Silver Lining,0i5QVxsK3IvEDbUjTA64Li
495,Social House,Magic In The Hamptons (feat. Lil Yachty),2Yer0p7uB2lVBUAtANuuQp
496,Rae Sremmurd,Black Beatles,6fujklziTHa8uoM5OQSfIo
497,Playboi Carti,Foreign,500l6Cwe40hkPqS7Sf7ufY
498,Bad Bunny,Diles,6C1RD7YQVvt3YQj0CmuTeu
499,Watchhouse,Daylight,11TmWrHkxwtVcCtEdAXjJA
501,Lil Skies,Lust,7oJrVhiTPZGBXWPwhxjy9S
502,Lil Baby,Close Friends (Lil Baby & Gunna),5nzhL67GpF9szXWg5y509A
503,Halsey,Bad At Love,7y9iMe8SOB6z3NoHE2OfXl
504,Luke Bryan,That's My Kind Of Night,5HGibWoxnkYSkl6mHmAlOE
505,$uicideboy$,CLYDE (I Hope at Least One of My Ex-Girlfriends Hears This),59aL2q2UPYJkgLTSv0WTlB
506,Rixton,Me And My Broken Heart,1oew3nFNY3vMacJAsvry0S
507,Frank Sinatra,Mistletoe And Holly,53cumdNGYE6NFmGL0zHvx7
508,AURORA,Runaway,23rdcrD0Eky4vYn2TZidxJ
509,Calvin Harris,Summer,6YUTL4dYpB9xZO5qExPf05
510,Taylor Swift,Gorgeous,1ZY1PqizIl78geGM4xWlEA
511,Kenny Chesney,American Kids,1dgWTMoHwTUnQhOQ8SR5fV
512,blackbear,idfc,3SErMoIKdRELto2OspGs5L
513,21 Savage,X (feat. Future),6fwdbPMwP1zVStm8FybmkO
514,Yoke Lore,Beige,7uYQELhe7g6QLIzZDOlhbW
515,Eminem,Rap God,6or1bKJiZ06IlK0vFvY75k
516,Florida Georgia Line,This Is How We Roll,2TR7A4ulH9R1PNwMyd8o8U
517,Green Day,Boulevard of Broken Dreams,5GorCbAP4aL0EJ16frG2hd
518,Paramore,Still into You,3SXXFIZel1VQQ4ENiqozxi
519,Taylor Swift,I Did Something Bad,4svZDCRz4cJoneBpjpx8DJ
520,The Weeknd,In The Night,25KybV9BOUlvcnv7nN3Pyo
521,K.Flay,High Enough,1qwno7xb5mJe71xtMS6jl2
522,Camila Cabello,Havana (feat. Young Thug),1rfofaqEpACxVEHIZBJe6W
523,Taylor Swift,...Ready For It?,2yLa0QULdQr0qAIvVwN6B5
524,Trippie Redd,Love Scars,0AICBlLzFCTpUqmAbtzB2z
525,Billie Eilish,ocean eyes,7hDVYcQq6MxkdJGweuCtl9
526,PnB Rock,Selfish,2xbI8Vmyv3TkpTdywpPyNw
527,Jessie J,Bang Bang,0puf9yIluy9W0vpMEUoAnN
528,$uicideboy$,$Outh $Ide $Uicide,496GZe7MxLloHgUQTmY2Ch
529,Miley Cyrus,We Can't Stop,2y4lAQpi5VTNLu2ldeTdUH
530,Loud Luxury,Body,21RzyxY3EFaxVy6K4RqaU9
531,Mitski,I Bet on Losing Dogs,2Co0IjcLTSHMtodwD4gzfg
532,Pharrell Williams,"Happy - From ""Despicable Me 2""",60nZcImufyMA1MKQY3dcCH
533,Jeremih,Don't Tell 'Em,0Dc7J9VPV4eOInoxUiZrsL
534,Tyler Childers,Charleston Girl (Live),3R6yNicsZrWF8ybl02imcB
535,Flo Rida,My House,6Knv6wdA0luoMUuuoYi2i1
536,Drake,From Time,0GaBIpyHvytM1UBYmqXu08
537,Alessia Cara,Scars To Your Beautiful,0wI7QkCcs8FUQE1OkXUIqd
538,grandson,Blood // Water,7clyJIrLkEbXUDwj1tC9zz
539,"Tyler, The Creator",IFHY (feat. Pharrell),0NjW4SKY3gbfl2orl1p8hr
540,A$AP Rocky,"Everyday (feat. Rod Stewart, Miguel & Mark Ronson)",2N3U8uTYhjX2KwGT0pf5x0
541,YoungBoy Never Broke Again,Outside Today,3sA7HKGzcKTVscdiTCrWpX
542,The Weeknd,Reminder,37F0uwRSrdzkBiuj0D5UHI
543,Pinkfong,Baby Shark,5ygDXis42ncn6kYG14lEVG
544,The Neighbourhood,Afraid,7brQHA2CgQpcMBiOlfiXYb
545,Home,Resonance,65r94rVdiMwqXyQFEr3tqT
546,The Alchemist,E. Coli (feat. Earl Sweatshirt),3GXSywNvYLAVUCtjMHkKDh
547,Frank Ocean,Godspeed,34xTFwjPQ1dC6uJmleno7x
548,AJR,Burn The House Down,0TkJIyL69RAUIbNwGub6uR
549,Ariana Grande,God is a woman,5OCJzvD7sykQEKHH7qAC3C
550,Lil Uzi Vert,Top,55Q46o5adtSobImSKrrlqW
551,Kelly Clarkson,Wrapped in Red,5fclVBnzaGrbucvVMC228o
552,Jaymes Young,Infinity,1SOClUWhOi8vHZYMz3GluK
553,Taylor Swift,New Romantics,6rZVy6FIG7lSJQMFXHo12z
554,Clairo,Pretty Girl,0KyAGiNGUytG5JLxJu4F6l
555,Chase Atlantic,Slow Down,5lT5IZWW3JQErXELJpQgJ9
556,Travis Scott,CAN'T SAY,27a1mYSG5tYg7dmEjWBcmL
557,Calum Scott,You Are The Reason,69vToJ9BMbbLlFZo7k7A7B
558,Steve Lacy,Ryd,5Ha9IheRrkDyr7ZdhaRsWb
559,A$AP Ferg,Plain Jane,4dVpf9jZjcORqGTLUaeYj9
560,Ariana Grande,Love Me Harder,5J4ZkQpzMUFojo1CtAZYpn
561,XXXTENTACION,infinity (888) - feat. Joey Bada$$,7J2gyNghNTzl4EsLhXp01Q
562,Sia,Chandelier,2s1sdSqGcKxpPr5lCl7jAV
563,Lauren Daigle,You Say,6Up545NUflOiXo8cEraH49
564,J. Cole,Deja Vu,6I6NX6tjGsxFAsIfGzY9lJ
565,Romeo Santos,Eres Mía,6I86RF3odBlcuZA9Vfjzeq
566,James Bay,Let It Go,13HVjjWUZFaWilh2QUJKsP
567,Cuco,Lo Que Siento,4CYeId6mLAasOb6o0NCz4Y
568,21 Savage,can't leave without it,0hPLZrnDgtKxrym1BHjDhd
569,Drake,Fake Love,343YBumqHu19cGoGARUTsd
570,Mike Posner,I Took A Pill In Ibiza - Seeb Remix,1MtUq6Wp1eQ8PC6BbPCj8P
571,Morgan Wallen,If I Know Me,03d8S7FBY2kIzhP0E7l4rn
572,George Ezra,Budapest,2ixsaeFioXJmMgkkbd4uj1
573,Avicii,Waiting For Love,2P4OICZRVAQcYAV2JReRfj
574,Midland,Drinkin' Problem,1vBpwxsLVwaR4evBIaFmqD
575,Chris Stapleton,Parachute,5jROdl6MhcmP3O7h2sVgtw
576,Bedroom,In My Head,5vwXQUwkpmnkJrfv69L6Mp
577,Juice WRLD,Used To,0WZFN4E8HrmGUU0EMyKQ8c
578,$uicideboy$,Ugly,3qDbBtbRv6eBls6q51pAL7
579,Justin Timberlake,Mirrors,4rHZZAmHpZrA3iH5zx8frV
580,Key Glock,Gang Shit No Lame Shit,6gbiTbclnHlmSIPfmF2zEc
581,Jhené Aiko,While We're Young,4mL59LVbKgOpEACxraGYdr
582,Sam Smith,Like I Can,2TeLIzFBe3hxkPR5FIQZut
583,Richy Mitch & The Coal Miners,Evergreen,6me7F0aaZjwDo6RJ5MrfBD
584,Peachy!,Falling for U,2xhGZ3WzOa3tir28y7Cb88
585,Granular,White Noise - 500 hz,65rkHetZXO6DQmBh3C2YtW
586,Coldplay,Hymn for the Weekend,3RiPr603aXAoi4GHyXx0uy
587,A$AP Rocky,L$D,4S7YHmlWwfwArgd8LfSPud
588,Gucci Mane,Wake Up in the Sky,0QIjsbm2fh1cJ45XO9eGqq
589,Trippie Redd,Dark Knight Dummo,4apiNNK0jp9uqn3JDG9My1
590,Kanye West,Waves,3nAq2hCr1oWsIU54tS98pL
591,The Chainsmokers,Don't Let Me Down,1i1fxkWeaMmKEB4T7zqbzK
592,Jhené Aiko,The Worst,2wBCrtJS3E3TimRZ5MElTI
593,Ocean Waves For Sleep,Rolling Ocean Waves,11Rm75lU5EmETsTR22C0gT
594,Ed Sheeran,Thinking out Loud,34gCuhDGsG4bRPIf9bb02f
595,Martin Garrix,In the Name of Love,23L5CiUhw2jV1OIMwthR3S
596,Rihanna,FourFiveSeconds,78TTtXnFQPzwqlbtbwqN0y
597,$uicideboy$,"All That Glitters Is Not Gold, But It's Still Damn Beautiful",23A29DEDxMZdwpl0ZRrMOk
598,NAV,Some Way,7zxRMhXxJMQCeDDg0rKAVo
599,Katy Perry,Dark Horse,4jbmgIyjGoXjY01XxatOx6
600,Kendrick Lamar,King Kunta,0N3W5peJUQtI4eyR6GJT5O
601,Teyana Taylor,Gonna Love Me,3nXrCAE44KlevAkQB2XWcN
602,Morgan Wallen,Up Down (feat. Florida Georgia Line),3EWMoDIm6lzuR0zQKtuCJX
603,Hailee Steinfeld,"Let Me Go (with Alesso, Florida Georgia Line & watt)",5Gu0PDLN4YJeW75PpBSg9p
604,Charlie Puth,Attention,5cF0dROlMOK5uNZtivgu50
605,Ariana Grande,Winter Things,1jhljxXlHw8K9rezXKrnow
606,MAGIC!,Rude,6RtPijgfPKROxEzTHNRiDp
607,Bebe Rexha,Meant to Be (feat. Florida Georgia Line),7iDa6hUg2VgEL1o1HjmfBn
608,Lil Uzi Vert,7AM,4v1P7JCjehbg5TmLQo2mFy
609,Louis Armstrong,"'Zat You, Santa Claus? - Single Version",0SD2UtunDGrX7OIElVr87B
610,Christian Nodal,Adiós Amor,63bmZnBN1CiJ9sA4qTEe8y
611,Dan + Shay,Speechless,3GJ4hzg4lrGwU51Y3VARbF
612,salvia palth,(dream),39iczvfNkZstM8KY8dNDFC
613,Bad Bunny,La Romana,1khmgu0pveJbkbpbkyvcQv
614,Lorde,Team,3G6hD9B2ZHOsgf4WfNu7X1
615,G-Eazy,"Me, Myself & I",40YcuQysJ0KlGQTeGUosTC
616,Metro Boomin,Don't Come Out The House (with 21 Savage),2Grb4G6t9VIqo6moKUloom
617,The Neighbourhood,The Beach,2u0CelO5c81XS7z3dGpHbS
618,Juice WRLD,Legends,1Knctxx9vGZxpZfF66BIEa
619,6LACK,PRBLMS,4AtZRwSR8BOTTQg5ihSggt
620,Rachel Platten,Fight Song,37f4ITSlgPX81ad2EvmVQr
621,SadBoyProlific,Dead and Cold,33LizV83s7z1gwtmLiKlmv
622,Houndmouth,Sedona,2MQhTbX792AT6YyzwLz9dt
623,Cardi B,Money,2GGMabyHXnJmjY6CXhhB2e
624,Rex Orange County,Sunflower,7h2nmmoWDi2UpfYKLKWLYB
625,Mac DeMarco,Still Beating,4LpUpiYoZ2M3Z1kmhn4EQo
626,Rainbow Kitten Surprise,Cocaine Jesus,0ZAbupc7jAQpG9IxojQ3s3
627,$uicideboy$,Lte,6GB3N6bDucdHThFVDCBcCv
628,Taylor Swift,Bad Blood,273dCMFseLcVsoSWx59IoE
629,Demi Lovato,Sorry Not Sorry,0yvPEnB032fojLfVluFjUv
630,Alec Benjamin,If We Have Each Other,7pT6WSg4PCt4mr5ZFyUfsF
631,Bobby Shmurda,Hot N*gga,19gEmPjfqSZT0ulDRfjl0m
632,Dean Lewis,Be Alright,3EPXxR3ImUwfayaurPi3cm
633,Sam Hunt,House Party,1TwLKNsCnhi1HxbIi4bAW0
634,Cheriimoya,"Living Life, In The Night",2kx5sQgmjYug0GiDh1a4sU
635,Rex Orange County,Television / So Far So Good,27rZYxE4l21wTaovX4WTnI
636,A$AP Rocky,Lord Pretty Flacko Jodye 2 (LPFJ2),1j6kDJttn6wbVyMaM42Nxm
637,Dwayne Johnson,You're Welcome,6U4VqEHy4n5VeiH4pQPL24
638,Demi Lovato,Heart Attack,1V6gIisPpYqgFeWbMLI0bA
639,Tyler Childers,Tattoos,1XcxubL4Y4U4gxLeIbb8VM
640,Luke Combs,Dive - Recorded At Sound Stage Nashville,2VWBdFsDJVGlRTdz4PvYwy
641,Khalid,Love Lies (with Normani),45Egmo7icyopuzJN0oMEdk
642,SZA,20 Something,4h6ViRoztTBpWcJ1zFT9Zg
643,Frank Sinatra,Jingle Bells,4KV9bM7a1KDc7b7OakFZic
644,Lil Mosey,Noticed,7zLYKWcXnYeHHWidalz7rj
645,NAV,Myself,05nbZ1xxVNwUTcGwLbp7CN
646,girl in red,i wanna be your girlfriend,5PjdC2gMATetx5xdnwGUu7
647,Kendrick Lamar,LOYALTY. FEAT. RIHANNA.,6SwRhMLwNqEi6alNPVG00n
648,Summer Walker,Session 32,2ktg2oZDyFAX3iY1QNkXl5
649,Cody Johnson,Wild as You,4IZOdhEvXYWqh5XAXYzBk3
650,Ella Fitzgerald,I've Got My Love To Keep Me Warm,1KIJSvzRZzo8ehDTPOXKru
651,blackbear,idfc,6y6jbcPG4Yn3Du4moXaenr
652,Ariana Grande,no tears left to cry,2qT1uLXPVPzGgFOx4jtEuo
653,Dan + Shay,Tequila,42fw0rxRO2xbesF6mJfd4Y
654,DJ Snake,Let Me Love You,0lYBSQXN6rCTvUZvg9S0lU
655,ZAYN,I Don’t Wanna Live Forever (Fifty Shades Darker),55n9yjI6qqXh5F2mYvUc2y
656,Romeo Santos,Imitadora,6r46lnXFbE9fr2d3KNaGbe
657,Rihanna,Consideration,6t90Z9XkdsHD8xMxro6KRP
658,J. Cole,Apparently,5O59s7bCgTFsXDXlWecyQ1
659,Nio Garcia,Te Boté - Remix,3V8UKqhEK5zBkBb6d6ub8i
660,mike.,These Days,5tsI3xxDHDgzHhn30LTQNz
661,Bazzi,Mine,7uzmGiiJyRfuViKKK3lVmR
662,Cavetown,This Is Home,7s8VgA8OjvwBUuigKzEGBx
663,blackbear,do re mi,6Se3x9ANMLv0dCDsjGmEjh
664,Halsey,Walls Could Talk,5ln5yQdUywVbf8HhFsOcd6
665,Daft Punk,Get Lucky (feat. Pharrell Williams & Nile Rodgers) - Radio Edit,2Foc5Q5nqNiosCNqttzHof
666,Adele,All I Ask,05TOt5Vz4StdjMpEdFPlvB
667,Ghostemane,Mercury: Retrograde,0UKzG4fJ1LXf6DInew5vcV
668,Travis Scott,YOSEMITE,7lAK3oHbfEnvUQWosrMMpR
669,Melanie Martinez,Play Date,4DpNNXFMMxQEKl7r0ykkWA
670,Cardi B,Bodak Yellow,6KBYefIoo7KydImq1uUQlL
671,Travis Scott,ASTROTHUNDER,4MXhiYIRDMGAuvZc5IFTwC
672,Kanye West,Black Skinhead,722tgOgdIbNe3BEyLnejw4
673,Major Lazer,Lean On,1Lim1Py7xBgbAkAys3AGAG
674,Chief Keef,Faneto,7EcE5yCPVZaZut1JqowbcI
675,Chris Stapleton,Millionaire,68JS5SFTnW5Yv9Vzw81Jf0
676,Beach Bunny,Sports,77G0k1La0c5Dw8bAFANcyp
677,Drake,Finesse,2WP8G2pdddDmnh1xbfKBOI
678,One Direction,Steal My Girl,2Bs4jQEGMycglOfWPBqrVG
679,A$AP Rocky,Jukebox Joints (feat. Joe Fox & Kanye West),2gAGWaK4wvt2xrFUlR4mK8
680,KALEO,Way down We Go,0y1QJc3SJVPKJ1OvFmFqe6
681,YNW Melly,Mama Cry,2fSW54bA6x2iWePU7rpCiP
682,Cardi B,Thru Your Phone,74cVJfmK18rhWnscIpGXjt
683,Cody Johnson,Dance Her Home,2g3vpJiqwswGJbUOSkCWqC
684,Tay-K,The Race,3wGXyJGsCf1myH5MooQIqE
685,Ella Mai,Trip,6CTWathupIiDs7U4InHnDA
686,BONES,Sodium,5oo7lrBwuD4dVfJbBLyVyI
687,Brown Noise for Babies,Brown Noise,3qdGhfS5yIyqXMNtmJov6o
688,Mitski,A Pearl,7fd3aMiuwHWKsTdZafjOfZ
689,Kevin Gates,Really Really,10I3CmmwT0BkOVhduDy53o
690,Portugal. The Man,Feel It Still,6QgjcU0zLnzq5OrUoSZ3OK
691,Sonder,One Night Only,74fQgHleHZ4V7Gm1XYcGkj
692,Lil Wayne,"Sucker for Pain (with Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign feat. X Ambassadors)",4dASQiO1Eoo3RJvt74FtXB
693,Juice WRLD,Candles,1wa6QQsdSE3X2GbRljGpFk
694,Lauren Daigle,Rescue,7r9kOxiNDnkAg5QKqtyjVk
695,Doja Cat,So High,1yvSMyZn27M4wEslpSvB0D
696,Takeoff,Casper,1B4gJRq61xTs6r1O0Uq2iY
697,Current Joys,New Flesh,6HJxxqHWMdidwTVZmZWeHU
698,Chris Travis,Diamonds,6QuwMgDZub0zf70EOcWtqk
699,Keith Urban,Blue Ain't Your Color,6wycnu8FWXsj68ig7BEot9
700,Travis Scott,SKELETONS,6NMtzpDQBTOfJwMzgMX0zl
701,Sam Hunt,Body Like A Back Road,7mldq42yDuxiUNn08nvzHO
